거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
51000,1993,2018,분당동,장안타운(건영),8,1~10,70.68,66,41135,1
39000,1993,2018,분당동,장안타운(건영),8,1~10,53.72,66,41135,2
70000,1992,2018,분당동,샛별마을(동성),8,1~10,84.82,35,41135,10
75000,1993,2018,분당동,장안타운(건영),8,1~10,131.55,66,41135,7
48500,1992,2018,분당동,샛별마을(라이프),8,1~10,58.17,34,41135,7
61000,1994,2018,분당동,장안타운(건영),8,1~10,85.0,66,41135,4
53800,1992,2018,분당동,샛별마을(삼부),8,1~10,59.82,39,41135,1
68000,1994,2018,분당동,샛별마을(우방),8,11~20,72.32,38,41135,17
54500,1993,2018,분당동,장안타운(건영),8,11~20,70.68,66,41135,10
47700,1992,2018,분당동,샛별마을(라이프),8,11~20,58.17,34,41135,6
55000,1994,2018,분당동,샛별마을(우방),8,11~20,57.28,38,41135,6
73000,1992,2018,분당동,샛별마을(삼부),8,11~20,84.6,39,41135,6
74925,1992,2018,분당동,샛별마을(삼부),8,11~20,84.6,39,41135,12
55000,1994,2018,분당동,샛별마을(우방),8,11~20,57.28,38,41135,5
50500,1994,2018,분당동,샛별마을(우방),8,11~20,57.28,38,41135,4
85400,1993,2018,분당동,샛별마을(라이프),8,11~20,126.415,34,41135,16
85500,1993,2018,분당동,샛별마을(라이프),8,11~20,126.415,34,41135,6
50000,1992,2018,분당동,샛별마을(동성),8,11~20,59.4,35,41135,1
70000,1993,2018,분당동,샛별마을(라이프),8,11~20,84.99,34,41135,5
54000,1993,2018,분당동,장안타운(건영),8,11~20,70.68,66,41135,10
54700,1993,2018,분당동,장안타운(건영),8,11~20,70.68,66,41135,11
78000,1994,2018,분당동,샛별마을(우방),8,11~20,84.99,38,41135,11
50000,1994,2018,분당동,샛별마을(우방),8,11~20,57.28,38,41135,13
52000,1994,2018,분당동,샛별마을(우방),8,11~20,57.28,38,41135,1
41000,1993,2018,분당동,장안타운(건영),8,11~20,53.72,66,41135,5
72000,1993,2018,분당동,장안타운(건영),8,11~20,131.55,66,41135,10
74000,1992,2018,분당동,샛별마을(라이프),8,11~20,85.0,34,41135,11
64700,1994,2018,분당동,장안타운(건영),8,11~20,85.0,66,41135,14
71000,1992,2018,분당동,샛별마을(라이프),8,11~20,85.0,34,41135,12
63000,1993,2018,분당동,장안타운(건영),8,11~20,85.0,66,41135,3
51000,1992,2018,분당동,샛별마을(동성),8,11~20,59.4,35,41135,10
70800,1992,2018,분당동,샛별마을(라이프),8,11~20,85.0,34,41135,3
79500,1992,2018,분당동,샛별마을(삼부),8,11~20,84.6,39,41135,2
71000,1992,2018,분당동,샛별마을(라이프),8,11~20,85.0,34,41135,11
54000,1993,2018,분당동,장안타운(건영),8,21~31,70.68,66,41135,4
49400,1993,2018,분당동,장안타운(건영),8,21~31,67.73,66,41135,11
75000,1993,2018,분당동,샛별마을(라이프),8,21~31,84.99,34,41135,20
69500,1993,2018,분당동,샛별마을(라이프),8,21~31,78.52,34,41135,2
78000,1993,2018,분당동,샛별마을(라이프),8,21~31,84.99,34,41135,12
51000,1993,2018,분당동,장안타운(건영),8,21~31,67.73,66,41135,10
42900,1993,2018,분당동,장안타운(건영),8,21~31,53.72,66,41135,8
57800,1993,2018,분당동,장안타운(건영),8,21~31,70.68,66,41135,9
43500,1993,2018,분당동,장안타운(건영),8,21~31,53.72,66,41135,4
75000,1994,2018,분당동,장안타운(건영),8,21~31,131.76,66,41135,11
79000,1992,2018,분당동,샛별마을(동성),8,21~31,84.82,35,41135,8
54800,1993,2018,수내동,양지마을(5단지)(한양515-529),8,1~10,59.76,24,41135,22
81900,1993,2018,수내동,푸른마을(쌍용),8,1~10,84.72,75,41135,17
95000,1992,2018,수내동,양지마을(5단지)(한양515-529),8,1~10,101.93,24,41135,7
94000,1993,2018,수내동,파크타운(롯데),8,1~10,101.835,55,41135,9
91500,1992,2018,수내동,양지마을(금호1),8,1~10,84.9,32,41135,5
103000,1993,2018,수내동,파크타운(롯데),8,1~10,134.91,55,41135,24
138000,1993,2018,수내동,양지마을(금호1),8,1~10,198.45,32,41135,7
83000,1993,2018,수내동,푸른마을(쌍용),8,1~10,84.72,75,41135,10
93500,1993,2018,수내동,파크타운(서안),8,1~10,101.91,52,41135,14
85000,1992,2018,수내동,양지마을(금호1),8,1~10,84.9,32,41135,5
81500,1993,2018,수내동,푸른마을(쌍용),8,1~10,84.72,75,41135,19
88000,1993,2018,수내동,파크타운(삼익),8,1~10,84.6,54,41135,8
93700,1992,2018,수내동,푸른마을(쌍용),8,1~10,131.4,75,41135,2
86500,1992,2018,수내동,양지마을(3단지)(금호),8,1~10,101.91,27,41135,1
123000,1992,2018,수내동,양지마을(2단지)(청구),8,1~10,134.8,32,41135,6
105000,1993,2018,수내동,파크타운(롯데),8,11~20,131.49,55,41135,2
55300,1993,2018,수내동,파크타운(서안),8,11~20,59.32,52,41135,13
41500,1993,2018,수내동,양지마을(5단지)(한양501-514),8,11~20,35.1,24,41135,7
103000,1993,2018,수내동,파크타운(롯데),8,11~20,134.91,55,41135,16
54600,1992,2018,수내동,푸른마을(쌍용),8,11~20,59.78,75,41135,2
105000,1993,2018,수내동,파크타운(삼익),8,11~20,131.49,54,41135,3
112000,1993,2018,수내동,파크타운(롯데),8,11~20,131.49,55,41135,3
120000,1992,2018,수내동,양지마을(2단지)(청구),8,11~20,134.8,32,41135,21
120000,1992,2018,수내동,양지마을(2단지)(청구),8,11~20,134.8,32,41135,5
93700,1993,2018,수내동,파크타운(삼익),8,11~20,101.91,54,41135,16
88000,1992,2018,수내동,양지마을(2단지)(청구),8,11~20,84.99,32,41135,6
105000,1993,2018,수내동,파크타운(서안),8,11~20,131.49,52,41135,6
101500,1992,2018,수내동,푸른마을(벽산),8,11~20,131.4,71,41135,5
90000,1993,2018,수내동,파크타운(삼익),8,11~20,101.835,54,41135,10
115000,1992,2018,수내동,양지마을(금호1),8,11~20,133.82,32,41135,10
85000,1993,2018,수내동,푸른마을(신성),8,11~20,84.72,73,41135,12
96500,1992,2018,수내동,푸른마을(쌍용),8,11~20,131.4,75,41135,10
84000,1993,2018,수내동,푸른마을(쌍용),8,11~20,84.72,75,41135,7
85500,1992,2018,수내동,푸른마을(벽산),8,11~20,101.82,71,41135,1
110000,1992,2018,수내동,양지마을(3단지)(금호),8,11~20,134.48,27,41135,3
80500,1993,2018,수내동,파크타운(서안),8,11~20,84.78,52,41135,22
92000,1993,2018,수내동,파크타운(대림),8,11~20,84.6,51,41135,11
95000,1993,2018,수내동,파크타운(롯데),8,11~20,101.91,55,41135,10
103000,1992,2018,수내동,푸른마을(쌍용),8,11~20,131.4,75,41135,11
58000,1992,2018,수내동,양지마을(5단지)(한양501-514),8,11~20,48.51,24,41135,1
104000,1992,2018,수내동,푸른마을(벽산),8,11~20,131.4,71,41135,7
80500,1992,2018,수내동,양지마을(5단지)(한양515-529),8,11~20,84.9,24,41135,1
103800,1992,2018,수내동,푸른마을(쌍용),8,11~20,131.4,75,41135,10
42250,1993,2018,수내동,양지마을(5단지)(한양501-514),8,11~20,35.1,24,41135,13
53500,1992,2018,수내동,푸른마을(벽산),8,11~20,59.78,71,41135,4
89000,1992,2018,수내동,양지마을(금호1),8,11~20,84.9,32,41135,3
82000,1993,2018,수내동,푸른마을(쌍용),8,11~20,84.72,75,41135,17
100000,1992,2018,수내동,양지마을(3단지)(금호),8,11~20,101.91,27,41135,13
98000,1992,2018,수내동,양지마을(3단지)(금호),8,11~20,101.91,27,41135,9
57000,1993,2018,수내동,파크타운(서안),8,11~20,59.32,52,41135,17
97500,1993,2018,수내동,파크타운(서안),8,11~20,101.91,52,41135,14
93500,1993,2018,수내동,파크타운(대림),8,11~20,84.6,51,41135,9
86000,1992,2018,수내동,양지마을(5단지)(한양515-529),8,11~20,84.9,24,41135,4
123000,1993,2018,수내동,파크타운(대림),8,11~20,131.49,51,41135,10
77000,1993,2018,수내동,파크타운(서안),8,21~31,84.78,52,41135,10
115000,1993,2018,수내동,파크타운(롯데),8,21~31,131.49,55,41135,5
98000,1993,2018,수내동,파크타운(롯데),8,21~31,101.91,55,41135,9
38000,1993,2018,수내동,양지마을(5단지)(한양501-514),8,21~31,35.1,24,41135,1
79500,1993,2018,수내동,파크타운(대림),8,21~31,84.78,51,41135,16
57000,1992,2018,수내동,푸른마을(신성),8,21~31,59.78,73,41135,3
93000,1993,2018,수내동,파크타운(롯데),8,21~31,101.91,55,41135,3
107800,1992,2018,수내동,푸른마을(벽산),8,21~31,131.4,71,41135,10
79800,1993,2018,수내동,파크타운(서안),8,21~31,84.78,52,41135,8
117000,1993,2018,수내동,파크타운(삼익),8,21~31,134.413,54,41135,16
93500,1992,2018,수내동,양지마을(5단지)(한양515-529),8,21~31,84.9,24,41135,19
125000,1993,2018,수내동,파크타운(대림),8,21~31,134.91,51,41135,12
125000,1992,2018,수내동,양지마을(3단지)(금호),8,21~31,134.48,27,41135,19
115000,1993,2018,수내동,푸른마을(쌍용),8,21~31,163.83,75,41135,19
80800,1993,2018,수내동,파크타운(대림),8,21~31,84.78,51,41135,18
103000,1993,2018,수내동,파크타운(삼익),8,21~31,101.835,54,41135,13
140000,1993,2018,수내동,파크타운(롯데),8,21~31,186.099,55,41135,16
109000,1993,2018,수내동,푸른마을(벽산),8,21~31,163.83,71,41135,11
99000,1993,2018,수내동,파크타운(대림),8,21~31,101.91,51,41135,15
52000,1993,2018,수내동,양지마을(5단지)(한양501-514),8,21~31,42.56,24,41135,6
95000,1992,2018,수내동,푸른마을(쌍용),8,21~31,101.82,75,41135,10
105000,1993,2018,수내동,파크타운(롯데),8,21~31,101.835,55,41135,7
145000,1992,2018,수내동,양지마을(2단지)(청구),8,21~31,173.965,32,41135,17
105000,1992,2018,수내동,푸른마을(쌍용),8,21~31,131.4,75,41135,8
98000,1992,2018,수내동,푸른마을(신성),8,21~31,101.82,73,41135,5
101000,1992,2018,수내동,양지마을(2단지)(청구),8,21~31,84.99,32,41135,17
111000,1992,2018,수내동,양지마을(5단지)(한양515-529),8,21~31,134.55,24,41135,13
97000,1992,2018,수내동,푸른마을(신성),8,21~31,101.82,73,41135,14
53600,1994,2018,정자동,정든마을(7단지)(한진),8,1~10,49.5,194,41135,7
125000,2003,2018,정자동,미켈란쉐르빌,8,1~10,165.25,180,41135,30
42000,1994,2018,정자동,한솔마을(4단지)(주공),8,1~10,42.75,102,41135,7
80000,1994,2018,정자동,느티마을(4단지)(공무원),8,1~10,67.43,90,41135,5
85500,1995,2018,정자동,정든마을(5단지)(신화),8,1~10,101.82,192,41135,9
42900,1994,2018,정자동,정든마을(6단지)(우성),8,1~10,48.84,198,41135,12
110000,2007,2018,정자동,분당더샵스타파크,8,1~10,116.7905,174-1,41135,27
60000,1993,2018,정자동,한솔마을(3단지)(한일),8,1~10,59.96,107,41135,12
67000,1994,2018,정자동,정든마을(7단지)(한진),8,1~10,68.04,194,41135,12
40800,1994,2018,정자동,정든마을(6단지)(우성),8,1~10,48.84,198,41135,5
45000,1994,2018,정자동,한솔마을(5단지)(주공),8,1~10,41.85,112,41135,10
41000,1994,2018,정자동,한솔마을(5단지)(주공),8,1~10,41.85,112,41135,13
105000,2003,2018,정자동,미켈란쉐르빌,8,1~10,165.25,180,41135,18
52300,1995,2018,정자동,정든마을(8단지)(한진),8,1~10,49.5,192,41135,7
77000,1995,2018,정자동,정든마을(4단지)(우성),8,1~10,129.72,197,41135,11
82000,1994,2018,정자동,상록마을(우성)1,8,1~10,69.12,121,41135,7
65900,1994,2018,정자동,느티마을(4단지)(공무원),8,1~10,58.19,90,41135,9
105000,2007,2018,정자동,분당더샵스타파크,8,1~10,117.2333,174-1,41135,10
47000,1994,2018,정자동,한솔마을(5단지)(주공),8,1~10,42.75,112,41135,23
86800,1995,2018,정자동,상록마을(라이프2차),8,1~10,84.78,125,41135,16
45500,1994,2018,정자동,한솔마을(1단지)(청구),8,1~10,49.35,110,41135,7
41400,1994,2018,정자동,정든마을(6단지)(우성),8,1~10,48.84,198,41135,4
97800,2003,2018,정자동,현대I-PARK1,8,1~10,146.1,9,41135,3
84000,1994,2018,정자동,상록마을(우성)1,8,1~10,84.97,121,41135,15
41000,1994,2018,정자동,한솔마을(4단지)(주공),8,1~10,42.75,102,41135,20
59900,1995,2018,정자동,한솔마을(6단지)(주공),8,1~10,58.71,117,41135,4
123000,1995,2018,정자동,상록마을(우성)1,8,1~10,129.72,121,41135,10
73800,1994,2018,정자동,한솔마을(1단지)(청구),8,1~10,84.965,110,41135,8
35800,1995,2018,정자동,한솔마을(6단지)(주공),8,1~10,37.67,117,41135,1
50500,1995,2018,정자동,상록마을(임광),8,1~10,48.84,181,41135,7
90000,1994,2018,정자동,느티마을(3단지)(공무원),8,1~10,66.6,88,41135,8
80500,2003,2018,정자동,현대I-PARK1,8,1~10,80.31,9,41135,17
40900,1995,2018,정자동,한솔마을(6단지)(주공),8,1~10,37.67,117,41135,8
62500,1994,2018,정자동,상록마을(우성)1,8,1~10,57.27,121,41135,9
79500,1995,2018,정자동,느티마을(4단지)(공무원),8,1~10,58.71,90,41135,7
62500,1994,2018,정자동,상록마을(우성)1,8,1~10,57.27,121,41135,6
41000,1994,2018,정자동,한솔마을(5단지)(주공),8,1~10,41.85,112,41135,2
145000,2003,2018,정자동,로얄팰리스,8,1~10,244.49,28-1,41135,16
35600,1994,2018,정자동,한솔마을(4단지)(주공),8,1~10,35.28,102,41135,5
74000,1995,2018,정자동,느티마을(3단지)(공무원),8,1~10,58.71,88,41135,10
73000,1995,2018,정자동,정든마을(6단지)(우성),8,1~10,84.97,198,41135,12
72500,1995,2018,정자동,정든마을(6단지)(우성),8,1~10,84.97,198,41135,11
44000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,41.85,112,41135,7
114000,1995,2018,정자동,상록마을(우성)1,8,11~20,129.72,121,41135,20
31000,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,35.28,102,41135,1
79200,2003,2018,정자동,현대I-PARK1,8,11~20,78.87,9,41135,34
40000,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,41.85,102,41135,14
64500,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,58.71,117,41135,18
39000,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,37.67,117,41135,4
96000,1995,2018,정자동,상록마을(라이프1차),8,11~20,128.7,124,41135,4
34700,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,35.28,102,41135,11
42000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,41.85,112,41135,2
79000,1995,2018,정자동,느티마을(3단지)(공무원),8,11~20,58.71,88,41135,5
44800,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,49.35,110,41135,6
69900,1994,2018,정자동,정든마을(7단지)(한진),8,11~20,68.04,194,41135,14
39800,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,48.84,198,41135,1
39800,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,41.85,102,41135,12
35900,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,36.0,102,41135,13
60000,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,69.055,198,41135,8
92800,1995,2018,정자동,정든마을(6단지)(한진),8,11~20,112.2,191,41135,9
34900,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,36.0,102,41135,7
39000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,41.85,112,41135,14
53000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,51.66,112,41135,6
58500,1993,2018,정자동,한솔마을(3단지)(한일),8,11~20,59.96,107,41135,12
137000,2004,2018,정자동,분당파크뷰,8,11~20,139.717,6,41135,7
41000,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,37.67,117,41135,5
43000,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,39.87,117,41135,9
40000,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,41.85,102,41135,3
44000,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,39.87,117,41135,18
64000,1994,2018,정자동,상록마을(우성)1,8,11~20,55.14,121,41135,13
64000,1995,2018,정자동,정든마을(5단지)(신화),8,11~20,69.93,192,41135,8
63000,1994,2018,정자동,상록마을(우성)1,8,11~20,55.14,121,41135,12
62000,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,69.055,198,41135,12
40000,1994,2018,정자동,정든마을(6단지)(우성),8,11~20,48.84,198,41135,3
137000,2004,2018,정자동,분당파크뷰,8,11~20,139.717,6,41135,32
137000,2004,2018,정자동,분당파크뷰,8,11~20,139.717,6,41135,32
61500,1993,2018,정자동,한솔마을(3단지)(한일),8,11~20,59.96,107,41135,13
120000,2003,2018,정자동,현대I-PARK3,8,11~20,171.39,11,41135,16
64400,1994,2018,정자동,상록마을(우성)1,8,11~20,55.14,121,41135,9
47500,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,41.85,112,41135,11
63000,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,58.19,117,41135,12
41800,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,48.84,198,41135,3
81800,1995,2018,정자동,느티마을(3단지)(공무원),8,11~20,58.71,88,41135,7
35000,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,35.28,102,41135,1
68000,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,84.97,198,41135,8
111000,2003,2018,정자동,두산제니스,8,11~20,132.17,15-4,41135,14
92000,1994,2018,정자동,상록마을(우성)1,8,11~20,84.97,121,41135,2
40250,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,37.67,117,41135,9
38000,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,37.67,117,41135,2
76800,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,84.965,110,41135,9
74000,1995,2018,정자동,정든마을(6단지)(우성),8,11~20,84.97,198,41135,17
74500,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,84.965,110,41135,15
46000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,42.75,112,41135,15
78000,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,84.965,110,41135,15
142600,2004,2018,정자동,분당파크뷰,8,11~20,139.68,6,41135,27
74500,1995,2018,정자동,정든마을(6단지)(우성),8,11~20,84.97,198,41135,10
62900,1994,2018,정자동,상록마을(우성)1,8,11~20,55.14,121,41135,11
77000,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,84.965,110,41135,8
68000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,74.91,112,41135,2
37000,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,35.28,102,41135,1
66000,1995,2018,정자동,정든마을(1단지)(동아),8,11~20,101.99,200,41135,1
145000,2004,2018,정자동,분당파크뷰,8,11~20,162.869,6,41135,20
42000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,41.85,112,41135,8
75000,1995,2018,정자동,느티마을(4단지)(공무원),8,11~20,58.71,90,41135,17
40900,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,37.67,117,41135,6
105000,2004,2018,정자동,분당파크뷰,8,11~20,84.99,6,41135,3
43000,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,48.84,198,41135,6
46500,1994,2018,정자동,정든마을(6단지)(우성),8,11~20,48.84,198,41135,12
38500,1995,2018,정자동,한솔마을(6단지)(주공),8,11~20,37.67,117,41135,11
96000,2007,2018,정자동,분당더샵스타파크,8,11~20,84.9316,174-1,41135,18
72500,1995,2018,정자동,정든마을(6단지)(우성),8,11~20,84.97,198,41135,15
109000,2003,2018,정자동,로얄팰리스,8,11~20,158.69,28-1,41135,21
39500,1994,2018,정자동,정든마을(6단지)(우성),8,11~20,48.84,198,41135,1
41000,1994,2018,정자동,한솔마을(4단지)(주공),8,11~20,42.75,102,41135,1
89000,1995,2018,정자동,상록마을(라이프2차),8,11~20,84.78,125,41135,5
42500,1994,2018,정자동,정든마을(6단지)(우성),8,11~20,48.84,198,41135,8
107700,1995,2018,정자동,상록마을(우성)1,8,11~20,129.72,121,41135,19
157000,2004,2018,정자동,분당파크뷰,8,11~20,162.869,6,41135,21
78900,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,84.965,110,41135,9
54900,1993,2018,정자동,한솔마을(3단지)(한일),8,11~20,59.96,107,41135,1
45000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,42.75,112,41135,8
67000,1994,2018,정자동,상록마을(우성)1,8,11~20,55.14,121,41135,4
68800,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,84.97,198,41135,2
89000,2003,2018,정자동,현대I-PARK3,8,11~20,84.92,11,41135,5
88000,1995,2018,정자동,정든마을(5단지)(신화),8,11~20,101.82,192,41135,11
80000,1994,2018,정자동,느티마을(4단지)(공무원),8,11~20,66.6,90,41135,3
53350,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,51.66,112,41135,7
45000,1994,2018,정자동,정든마을(6단지)(우성),8,11~20,48.84,198,41135,12
83000,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,101.99,110,41135,6
91000,1994,2018,정자동,한솔마을(1단지)(청구),8,11~20,134.95,110,41135,17
57000,1994,2018,정자동,한솔마을(5단지)(주공),8,11~20,51.66,112,41135,7
65000,1995,2018,정자동,정든마을(2단지)(동아),8,11~20,69.055,198,41135,14
82000,1995,2018,정자동,느티마을(4단지)(공무원),8,11~20,58.71,90,41135,6
65000,1994,2018,정자동,정든마을(6단지)(우성),8,11~20,69.055,198,41135,5
93000,1995,2018,정자동,상록마을(라이프1차),8,21~31,101.76,124,41135,3
89000,2003,2018,정자동,현대I-PARK3,8,21~31,84.92,11,41135,8
38000,1995,2018,정자동,한솔마을(6단지)(주공),8,21~31,37.67,117,41135,1
87000,1995,2018,정자동,상록마을(라이프2차),8,21~31,84.78,125,41135,18
71500,1995,2018,정자동,정든마을(2단지)(동아),8,21~31,84.97,198,41135,8
106000,2003,2018,정자동,로얄팰리스,8,21~31,158.69,28-1,41135,7
109700,2004,2018,정자동,분당파크뷰,8,21~31,84.99,6,41135,12
99000,1995,2018,정자동,상록마을(라이프1차),8,21~31,128.7,124,41135,2
146000,2004,2018,정자동,분당파크뷰,8,21~31,139.68,6,41135,27
135000,2004,2018,정자동,분당파크뷰,8,21~31,124.515,6,41135,11
57500,1993,2018,정자동,한솔마을(3단지)(한일),8,21~31,59.96,107,41135,1
89000,1994,2018,정자동,한솔마을(3단지)(한일),8,21~31,130.51,107,41135,2
76000,1994,2018,정자동,한솔마을(1단지)(청구),8,21~31,84.965,110,41135,12
44000,1994,2018,정자동,한솔마을(4단지)(주공),8,21~31,41.85,102,41135,5
49500,1994,2018,정자동,한솔마을(4단지)(주공),8,21~31,42.75,102,41135,8
42500,1995,2018,정자동,한솔마을(6단지)(주공),8,21~31,37.67,117,41135,14
130000,2004,2018,정자동,분당파크뷰,8,21~31,139.717,6,41135,16
130000,2004,2018,정자동,분당파크뷰,8,21~31,139.717,6,41135,18
39500,1994,2018,정자동,한솔마을(5단지)(주공),8,21~31,41.85,112,41135,9
50000,1994,2018,정자동,한솔마을(5단지)(주공),8,21~31,74.91,112,41135,1
78000,1995,2018,정자동,한솔마을(2단지)(LG),8,21~31,101.85,111,41135,5
43000,1994,2018,정자동,한솔마을(5단지)(주공),8,21~31,41.85,112,41135,2
64000,1994,2018,정자동,정든마을(6단지)(우성),8,21~31,69.055,198,41135,2
84000,1994,2018,정자동,느티마을(3단지)(공무원),8,21~31,67.43,88,41135,6
130000,1995,2018,정자동,상록마을(우성)1,8,21~31,162.57,121,41135,19
85000,1995,2018,정자동,한솔마을(2단지)(LG),8,21~31,134.94,111,41135,2
46000,1994,2018,정자동,한솔마을(4단지)(주공),8,21~31,41.85,102,41135,15
109000,2007,2018,정자동,분당더샵스타파크,8,21~31,117.2333,174-1,41135,10
75500,1994,2018,정자동,상록마을(라이프2차),8,21~31,71.61,125,41135,3
